"Page Name","UserName","Facebook Id","Page Category","Page Admin Top Country","Page Description","Page Created","Likes at Posting","Followers at Posting","Post Created","Post Created Date","Post Created Time","Type","Total Interactions","Likes","Comments","Shares","Love","Wow","Haha","Sad","Angry","Care","Video Share Status","Is Video Owner?","Post Views","Total Views","Total Views For All Crossposts","Video Length","URL","Message","Link","Final Link","Image Text","Link Text","Description","Sponsor Id","Sponsor Name","Sponsor Category","Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","451834","507104","2020-10-01 12:33:57","2020-10-01","12:33:57","Photo","24641","22949","815","357","348","13","12","3","2","142",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1008437509629521","先祝大家中秋節快樂！ 許多人詢問可否有鴻海口罩留做紀念，永齡辦理做愛心換口罩紀念封的活動～感謝乳癌病友提供的畫作，健康是1，不管人生可以累積多少0在後面，只要少了1，就一切都成空了，所以大家最重要的就是照顧身體健康！ 祝福大家闔家健康，平平安安！ 愛心口罩活動： 面對Covid-19疫情帶來的衝擊，許多社福機構與弱勢團體在今年都有募款上的挑戰，永齡基金會希望鼓勵民眾捐款幫助全台社福機構，民眾只要上傳於2020年捐款超過新台幣300元的捐款憑證，就有機會兌換「郭台銘紀念卡片信封」一組 + 「鴻海口罩」5枚/一份，每張憑證不論金額限領一組。兌換數量以申請順序優先寄送，總計3,300份！ 即日起開放申請： ● 填寫並上傳申請資料：http://mask.ceoamanda.org/ 1. 完成個人資料填寫 2. 上傳捐款收據/憑證 ➢ 相關收據/憑證須載明受捐款單位名稱以供辨別。 ➢ 收據/憑證捐款人大名必須與申請個人資料相符；如以公司/機構捐款，申請時請提供公司/機構行號和統一編號。 ● 本會將在「永齡慈善教育基金會」臉書公告獲得口罩的民眾名單，並於公告後二週內開始寄送口罩。 注意事項： ● 捐款憑證須為西元2020年度捐款憑證。 ● 捐款對象須為以下二者之一： ■ 衛福部登記在案之『全國性財團法人社會福利基金會』機構 ■ 衛福部許可之『公益勸募活動』 ● 填寫寄送地址務必正確，口罩會以郵局掛號寄送，請務必注意郵件收件資訊正確並有簽收窗口，退件恕不補寄。 ● 本活動不提供查詢服務，若有任何疑問均以活動客服信箱或臉書訊息回覆，本會不接受任何電話客服詢問。 電子郵件：yonglin@yonglin.org.tw 臉書連結：https://www.facebook.com/YongLinFoundation","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1008437292962876/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"1.17"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","451689","506911","2020-10-19 15:21:49","2020-10-19","15:21:49","Photo","55139","50035","3474","806","564","41","33","3","7","176",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1022709448202327","對於人生我真心感謝 這兩天非常感謝大家對我的生日祝福，70年來的人生，最開始是為了錢工作，後來為了興趣工作，70歲開始是要朝理想工作，維持運動，重視飲食，做對增進人類福祉的健康事業；一路走來，怨嘆老天爺奪走我的摯親，但也要感激老天爺為我翻開新頁，感謝所有家人對我的照顧，朋友們的支持，同仁們的努力，還有所有在社群上或各地給我鼓勵的朋友～鴻海科技日非常好，也希望大家繼續支持鴻海公司！ 70歲生日有份寓意深遠的禮物，是一座「領頭羊」藝術作品，執行這個計畫的蔡先生與我有一面之緣，也是一位創業家，由於他喜愛藝術，覺得台灣新一代的藝術家沒有太多曝光機會，他以他的商業頭腦，打造平台，我認爲創業家應該在各行各業創造更多價值。 收到的作品是第70號名為「虎與狐～勢如破竹」，感謝王立偉老師的創作，技藝高超！其他領頭羊的作品曾在台中歌劇院、涵碧樓、誠品等等地方展出，也已有許多被民眾收藏，希望大家都可以多關注年輕ㄧ輩的藝術創作者。 作品涵意：靈感來源是因為郭台銘屬虎，鴻海的全球品牌叫做「Foxconn」，在現代的經營環境中，必須同時擁有狐狸的靈活和力震山河的虎威，才有可能在物競天擇中生存下來。郭台銘常被比喻為成吉思汗，意思是「世界的統治者」，因為他所開創出的鴻海橫跨全球，規模驚人，只有上溯到快八百年前，才能看見相同的擴張霸氣與雄圖大業。趕在偶像郭董事長70大壽另加上竹子（竹子(ta ke)會帶來好運與長壽）未來領導各界能像老虎一樣勢如破竹之意。 台灣各行各業有很多領頭羊，以藝術創作跨過層層野嶺。以心為軌，連起一座島嶼；以地為緣，尋覓一份真摯。無論多崎嶇險峻的山路仍堅毅不拔的往上爬，如同『領頭羊』的優雅身段，喻依在過程中無論經歷多少挫折困難，仍堅持撐起目標努力實踐，最終將成為該領域的領導者。RAM PIECE藝術公仔系列，由Yizhan Art Gallery 藝站當代藝廊攜手百位台灣藝術家合作，以公仔模式呈現，每隻皆由藝術家親手繪製原創打造獨一無二作品，讓台灣當代年輕藝術家被世界看見！（照片中包括有吳小巴藝術家、小菲藝術家作品） #人人都是自己人生的領頭羊 #70人生才開始勢如破竹","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1022709301535675/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"1.83"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","451884","507168","2020-11-11 16:39:16","2020-11-11","16:39:16","Photo","59689","55430","2326","601","1164","28","22","3","4","111",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1042711559535449","#祝馨瑩QQ生日快樂 1111是我太太和小女兒QQ的生日，我太太說給孩子的禮物就是要給她一顆感恩的心，並且懂得如何關心別人，貢獻社會！所以他們每年在這個共同的生日裏都期許自己能做一件關心他人的事，分享愛，分享幸福！ 今年因為疫情，很多無法上學的孩子在家，也更有許多病童因為是高風險族群，比較好的選擇是待在家中，所以今年馨瑩選擇透過捐贈書籍陪伴孩子，透過書本增加孩子對世界的認識、知識的渴望。馨瑩和QQ捐書給財團法人罕見疾病基金會跟中華民國喜願協會，還有其他資源不足的偏鄉跟弱勢學童，盡他們的微薄之力，疫起學習、愛不止息。 馨瑩也和我一起攜手統一集團「千禧之愛基金會」發起的健康ATM檢測，透過超商的健檢機台，三年來，超過500萬人次使用，在社區鄰里間宣導民眾預防醫學的重要與衛教觀念。三年有成，也謝謝馨瑩擔任健康大使！ #祝馨瑩QQ生日快樂 ❤️❤️❤️ #愛閱讀分享愛捐書公益活動 #給孩子的禮物施比受有福 #健康ATM三年有成","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1042710899535515/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"2.85"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","452023","507333","2020-11-26 19:27:10","2020-11-26","19:27:10","Photo","33166","31600","650","410","377","16","34","0","6","73",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1054485165024755","大家感恩節快樂！ 讓我們一起感謝老天爺讓我們吃飽穿暖，我的「郭式潤餅」，只要有這幾味就開心了！ #別忘了感謝簡單的幸福 #感恩節感恩所擁有的一切也感謝大家對我的關注","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1054485018358103/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"1.05"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","452136","507488","2020-11-28 08:10:20","2020-11-28","08:10:20","Photo","6591","5396","394","357","21","329","45","4","14","31",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1055736864899585","供不應求的考驗，是夥伴？","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1055736544899617/?type=3",NA,NA,NA,NA,NA,NA,NA,"-4.77"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","452146","507522","2020-12-03 20:36:29","2020-12-03","20:36:29","Photo","17811","16302","654","471","308","7","11","0","3","55",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1059633347843270","今天是國際身心障礙者日，一個社會的進步不光在於外表光亮的建設，更在於是否能為社會弱勢者建立完善的社會安全網，截至去年為止台灣身心障礙人口總計約118.6萬人，大約佔人口的5%，身心障礙者及其家人所需跨越的各種挑戰，不是我們一般未有經驗者可以體會的，藉由今天國際身心障礙日，呼籲朋友們能關愛身旁或社會上需要受到幫助的身心障礙朋友及其家庭。 永齡基金會長期支持身心障礙者就業培力，包括支持失智症協會推動病友工作，陽光基金會汽車美容中心培訓身心障礙者、伊甸小作所在永齡農場學習農事工作、協助成立視障者音樂中心，發展音樂人才與工作機會等等。障礙的發生可能是天生，但也有可能是後天因為意外，年齡老化身體功能的退化而發生，所以每個家庭都有可能會面對，讓我們大家一起用愛心平等看待、有愛無礙。","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/1059632634510008/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"-1.77"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","452112","507503","2020-12-11 00:19:37","2020-12-11","00:19:37","Photo","34029","32057","937","414","464","22","11","2","6","116",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1064852720654666","地震規模很大，天𧙗台灣，大家平平安安！","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/1064852547321350/?type=3",NA,"平 安",NA,NA,NA,NA,NA,"1.08"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","452116","507565","2020-12-31 20:59:18","2020-12-31","20:59:18","Photo","34049","31841","1369","395","303","11","15","3","3","109",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1078952689244669","跨年倒數～～ 新的一年即將到來，把傷心難過和不如意都留在2020！邁向2021，日子仍有挑戰，但我們都因為有所愛的人和愛你的人而勇敢！給家人一個擁抱，揮別2020！2021～祈求世界疫情緩和，重建新生活！ 郭台銘2020/12/31","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1078951945911410/?type=3",NA,NA,NA,NA,NA,NA,NA,"1.08"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","452117","507573","2021-01-01 14:55:24","2021-01-01","14:55:24","Native Video","12945","10759","823","1011","162","14","146","1","4","25","owned","Yes","63627","74251","0","00:00:10","https://www.facebook.com/573474646459145/posts/1079598955846709","2021，下午2:21⋯⋯ 請收下郭台銘的5千萬！ 各位親愛的朋友，我剛剛匯了5千萬給您！是我的小小心意！ 千萬要快樂 千萬要健康 千萬要平安 千萬要努力 千萬要幸福 密碼是（2021.1.1）提前（錢）快樂！ 祝您２０2 1新年快樂！","https://www.facebook.com/TerryGou1018/videos/230382758468917/","https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2FTerryGou1018%2Fvideos%2F230382758468917%2F",NA,NA,NA,NA,NA,NA,"-1.41"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","452311","507846","2021-01-03 21:59:01","2021-01-03","21:59:01","Photo","22277","21025","577","447","167","21","5","1","3","31",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1081120079027930","孤味很有味！ 今天和太太還有一群朋友包場欣賞電影「孤味 Little Big Women」，感謝許導演，監製徐若瑄小姐，許導演的母親也是我敬重的陳嫦芬女士在觀影後和我們齊聚一堂，許導演年紀很輕，在我看來也有擔任男主角的帥氣，能細膩刻劃女性的情感，實屬不易！ 孤味原創電影音樂作曲柯志豪先生也曾為永齡農場紀錄片詞曲創作，雖然入圍金馬獎但未得奬，但今天聽到電影中陳淑芳女士唱出的旋律，已深深打動我！ #恭喜孤味前進2億票房 #收心上班前進2021","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1081119429027995/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"1.06"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","453248","509043","2021-01-18 10:31:35","2021-01-18","10:31:35","Photo","38265","36209","634","636","633","20","20","0","2","111",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1090183654788239","馨瑩在周末悄悄的有一趟偽出國，事先我都不知道，回來後，她和我說，這一天的桃園國際機場是她人生中經歷最安靜卻又最溫暖的機場時光，雖然幾乎所有的飛機都停擺，但她參與和永齡鴻海台灣希望小學小朋友們的航空體驗營，卻是笑鬧聲不斷。 孩子們吱吱喳喳的有好多的疑問，航空公司服務人員認真解說，也安排從入關讓孩子自己印登機證，到機艙中體驗，到機坪去看各種飛機的秘密，馨瑩說沒想到今年的第一趟機場行程所帶來的心中滿足遠勝過此生去過的任何風景名勝。 「體驗學習」常是讓孩子在成長中能找到學習動機的好方法，永齡與鴻海投入已長達十多年的「台灣希望小學計劃」，除了協助孩童克服生活及課業難關，近年來更著重於協助孩子找到學習的熱情與動機，出國搭飛機可能對很多孩子而言不算什麼稀奇的事，但對希望小學的孩子而言，航空體驗中的各種內容都非常有趣，了解飛機的構造與在航空產業中的各種職業角色，都能讓身處較為弱勢環境的孩子對探索世界多一份渴望，多一份興趣，因為疫情的關係，使得平時忙碌的機場成為孩子另一個學習場，不管是在機艙內或是在機坪上，這個體驗過程為孩子心中種下顆小小的種子。 「孩子們，世界這麼大，要相信自己無所受限，未來都是由自己創造的。」 #永齡鴻海台灣希望小學 #曾馨瑩 #永齡基金會 #虎航 #希望小學虎航航空體驗營","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/1090180564788548/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"1.22"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","453370","509177","2021-01-19 10:03:22","2021-01-19","10:03:22","Photo","16965","15803","383","498","196","5","6","3","1","70",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1090735504733054","119向消防英雄致上最敬禮 前陣子碰上有消防弟兄和我說，這一年來他們練習最多的不是穿脫消防裝備，而是訓練如何用最短的時間穿上防疫裝，因為每當有人通報，根據情況，就必需提昇防疫層級，當我們大部分關注醫護人員的辛勞時，消防人員默默守護在最前線，今天是119，屬於全體消防弟兄的節日，祝福消防弟兄安全第一，健康平安。 消防人員的工作五花八門，從救難救災到抓蛇補蜂，雖然一直有檢討消防人員工作範圍的聲音，從法定職務「預防火災，搶救災害，緊急救護」上看來，定義廣泛，然而從第一線的打火弟兄身上經常看到以救人為己志的精神，並沒有挑剔工作，有時還會為了救人犧牲自己的生命，他們過世時經常都非常年輕，每每這類的事情發生，我都感到十分心痛。 消防人員時常有父子，兄弟，家族間許多都是打火弟兄的情況，在先前一次災難後，基金會人員探視罹難弟兄的母親，他們家族中不只一位消防員，執行長劉宥彤轉述那位心碎母親的話讓我知道，這位母親說：「做消防，就是把命先交給社會國家了，遇到事情，也只能看開。」這位母親雖不捨卻認命，她婉拒了我們的慰問金，把錢又捐了出去，執行長說這位消防隊員才二十多歲，陽光般的青年，現場和這位母親在他遺照前抱頭痛哭。 對於把命交給社會國家的第一線消防人員們，我們能做的太少了，在119這一天，一日消防，終身消防，讓我們為不管是否還在線上的消防弟兄們，致上最崇高的敬意。 #119消防節 #向捨身救義消防弟兄致敬","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/1090732424733362/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"-1.86"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","453449","509257","2021-01-20 12:28:31","2021-01-20","12:28:31","Photo","8055","6960","419","397","60","8","188","2","1","20",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1091366804669924","誰是捲毛？ 因為疫情升溫，大家都有點緊張，趁著中午吃飯來點輕鬆的，不知道大家有沒有發現我其實是捲毛，人生70才開始，從照片看～我只是個「毛頭小子」（小編何時拍的，抓過來拷問） 關於毛躁髮，我們戴社長有好建議，日本一向有許多好用小物，今日推薦""夏普的頭皮按摩器""， 獨家技術「離子風」調理頭皮再加上鈦金屬滾珠，每天幫頭皮鬆一下，好舒壓。 去年台灣夏普投資在地40多年的「美華泰」，轉型為線上商城，現今正式開站。大家快快上網搜尋美華泰，登錄會員可以抽PS5。 這兩天疫情似乎有升溫的趨勢，要請大家避免去人多的地方，線上購物可取代人們到商店中群聚，別忘了勤洗手，戴口罩，共同努力，相信我們一定可以一起渡過考驗。 #疫情升溫大家保持警覺 #郭台銘捲毛 #美華泰線上日式美妝百貨 #戴正吳 #夏普 美華泰開站慶好康報給郭粉： https://bit.ly/2XYukj3:=:https://www.mirada.com.tw/mirada/index.php 夏普頭皮按摩器~每天5分鐘，健康頭皮神清氣爽： https://bit.ly/38ZaJ8D:=:https://www.mirada.com.tw/mirada/index.php?action=sharpbeauty","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/1091364181336853/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"-3.91"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","453609","509480","2021-01-28 09:08:45","2021-01-28","09:08:45","Photo","10510","9203","704","430","103","9","18","2","4","37",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1096263254180279","📣郭董好康報報！ 年節將近，但疫情升溫，大家記得把口罩戴好戴滿勤洗手，防疫第一！ 🔴紅色是太陽的顏色，從傳統角度代表吉祥㊗️，新年貼紅聯🟥、拿紅包🧧，紅色就是喜慶富貴♥️，所以我也準備三色喜氣的「好運到口罩」，祝福大家平平安安！ 口罩三入一組｜共三色: 新春紅(SHARP鋼印特別款)/旺日紅/桃花紅 抽出限量1000組！ 👉立刻參與活動🔜https://bit.ly/2YoVf7D:=:https://www.cocorolife.tw/ 📣活動辦法：臉書加入註冊為可購樂會員，進入專屬活動頁面，留下寄送資料即可抽獎，獲得限量1000組「好運到口罩」。獲獎者將於2/1-2/3間以簡訊通知（*可購樂公司為台灣夏普100%投資子公司） 📣活動時間：即日起至1/30（週六）23:59 📣寄送時間：2/1起獲獎者收到簡訊通知後請留意郵局小包郵件 📣注意事項： 1️⃣填寫寄送地址務必正確，以小包郵件配送，請務必注意郵件收件資訊正確，退件恕不補寄。 2️⃣一個人限登記一份，把好運分給更多人！重複登記將取消資格 3️⃣若有任何問題請於上班時間致電可購樂客服，我們將竭誠為您服務。客服電話：02-5569-7585 週一至週五 09:00 am ~ 17:00 pm 👉立刻參與活動🔜https://bit.ly/2YoVf7D:=:https://www.cocorolife.tw/","https://www.facebook.com/TerryGou1018/photos/a.574503819689561/1096263010846970/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"-2.98"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","453879","509887","2021-02-06 14:54:51","2021-02-06","14:54:51","Photo","25954","24122","970","450","263","19","52","1","3","74",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1102123226927615","牛牛在那兒？ 今天有看鴻海線上嘉年華的朋友會看見我的拜年牛～在這兒讓大家看看它們的可愛模樣！拜個早年～祝大家牛年行大運！ #鴻海嘉年華 #2021充滿挑戰與機會的一年","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1102122946927643/?type=3",NA,NA,"Photos from 郭台銘's post",NA,NA,NA,NA,"-1.21"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","454063","510148","2021-02-11 18:04:55","2021-02-11","18:04:55","Native Video","17176","15033","773","1161","169","4","5","1","4","26","owned","Yes","53969","76142","0","00:00:13","https://www.facebook.com/573474646459145/posts/1105166969956574","郭台銘祝大家新的一年步步高升，牛轉乾坤！","https://www.facebook.com/TerryGou1018/videos/5109533955786709/",NA,NA,"郭台銘祝大家新的一年步步高升，牛轉乾坤！",NA,NA,NA,NA,"-1.05"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","454115","510234","2021-02-13 19:59:37","2021-02-13","19:59:37","Photo","23378","21920","718","439","237","6","13","1","3","41",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1106477943158810","祝所有的媽媽，女兒們～牛年大吉，笑口常開！","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1106477906492147/?type=3",NA,"初二回娘家 米 喜 娘 है 201/ 回 家 郭台銘 成 寳 永寄 富 永 齡業 貴 齡 雙 普 郭 季 ጅጽ LINE @terrygou1018",NA,NA,NA,NA,NA,"-1.34"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","454136","510256","2021-02-14 22:02:27","2021-02-14","22:02:27","Photo","22095","20591","569","471","421","6","7","1","4","25",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1107194949753776","這是我今天送給「親愛的牽手」的情人節花束～ 「牽手」是我最喜歡的老婆代名詞，象徵不論發生什麼事，都不能放下這雙手！你有愛的人或愛你的人？任何一天都可以是情人節，任何時候都不要放開手！ 祝大家晚安，情人節快樂！","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1107194779753793/?type=3",NA,NA,NA,NA,NA,NA,NA,"-1.42"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","454180","510299","2021-02-16 11:36:41","2021-02-16","11:36:41","Photo","18962","17528","681","509","175","3","13","1","4","48",NA,"-","0","0","0","N/A","https://www.facebook.com/573474646459145/posts/1108139332992671","今天是年初五，是習俗上開工大吉的日子，明天大部分商家都會開始營業了，祝大家牛年財源滾滾、好運連連！","https://www.facebook.com/TerryGou1018/photos/a.574503816356228/1108139182992686/?type=3",NA,"‎'‎五路財神發大財 財源滾滾數不完 福 ាច្ וב ဒိစ၊‎'‎",NA,NA,NA,NA,NA,"-1.65"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","454225","510374","2021-02-20 10:25:49","2021-02-20","10:25:49","Native Video","9599","7830","436","1112","167","5","6","1","3","39","owned","Yes","71500","111360","0","00:05:46","https://www.facebook.com/573474646459145/posts/1110543349418936","直播預告！永齡攜手台大癌醫 開啟癌症質子治療新里程 日期：110年2月20日（星期六）11:00~起典禮全程轉播 永齡健康基金會創辦人郭台銘先生捐贈「臺大癌醫」旗下的「輻射科學暨質子治療中心」設備配備三間治療室，透過三維建築圖設計專門「臺大癌醫輻射科學暨質子治療中心」建物，工程相當浩大，預定於今年底完竣，將成為全球第一家可同時擁有360度旋轉質子放療、光子治療以及全球首創具有自屏蔽功能的ZAP等三種放射治療設備，讓腫瘤放射治療邁向多元精準，也為台灣與全球醫學科技寫下新頁。 請與我們一起線上收看，關注「永齡百年醫療工程」歷史性的新里程碑~","https://www.facebook.com/TerryGou1018/videos/329762125113296/",NA,NA,"永齡x台大癌醫「輻射科學暨質子治療中心」歷程影片",NA,NA,NA,NA,"-1.89"
"郭台銘","TerryGou1018","100044631150325","PERSON","TW","台灣人民希望改變，改變帶給人民希望🇹🇼
主流民意大聯盟，將全力提出最好的國家政策
將畢生才能，奉獻給最摯愛的中華民國，鞠躬盡瘁，死而後已！","2019-01-29 04:57:03","454225","510374","2021-02-20 10:58:21","2021-02-20","10:58:21","Live Video Complete","12160","9766","857","1121","343","9","7","1","3","53","owned","Yes","80539","107936","0","01:53:18","https://www.facebook.com/573474646459145/posts/338744280748449","線上同步直播！永齡x台大癌醫開啟癌症質子治療新里程~「輻質科學暨質子治療中心」主要設備吊裝典禮直播","https://www.facebook.com/TerryGou1018/videos/338744280748449/",NA,NA,"「永齡百年醫療工程」新里程碑",NA,NA,NA,NA,"1.05"
