"date","time","text","download_time"
"2023/07/21（五）","上午11:31","	kp小物兌換一波","2023/09/26 12:01"
"2023/07/21（五）","下午07:18","	2020年北流終於完工啟用，我很慶幸能解決歷任政府17年的難題，因期程延宕衍生的爭議款，我也與廠商協調完畢。
只是直到今年7/11，文化部才表示不願支付爭議款，要代辦的北市府自行吸收。我因此被批評留下爛攤子。
但對我來說，北流能讓台灣流行音樂有深耕的基地，讓更多人聽到台灣的節奏，這就夠了。
來聽我跟北流的故事～","2023/09/26 12:01"
"2023/07/21（五）","下午07:18","	來聽我跟北流的故事～","2023/09/26 12:01"
"2023/07/23（日）","下午08:23","	演唱會就是下週了，你覺得我應該從哪裡開始練習？","2023/09/26 12:01"
"2023/07/26（三）","下午07:07","	肩負重任的北流在延宕17年後，終於在我任內完工。我期待美麗又獨特的北流，能為流行音樂創作者提供更多養分、讓台灣的歌再度風靡亞洲、甚至全世界。
有人問我，因為北流遭遇這麼多的攻擊，會不會心灰意冷？我說人生就像單行道，沒有回頭路，堅持該做就做、義無反顧，對自己、對歷史負責，這樣就好了！
把我的人生哲學分享給你，也歡迎你做成同框照，分享我的正能量！","2023/09/26 12:01"
"2023/07/26（三）","下午07:07","	[照片]","2023/09/26 12:01"
"2023/07/26（三）","下午07:07","	和你分享我的人生哲學","2023/09/26 12:01"
"2023/07/28（五）","下午07:02","	正在演唱會總彩排的我發現了神奇的道具","2023/09/26 12:01"
"2023/08/02（三）","下午08:36","	⚠️卡努颱風來襲，氣象局發布陸上颱風警報！⚠️
最新預報，卡努暴風圈正逐漸接近台灣北部近海，對新北、基隆、宜蘭的威脅加大，北部的朋友放颱風假之餘，也要把握時間做好防颱準備。
中南部居民也不能大意，特別是南投、台中山區累積雨量可能很驚人，卡努颱風所引入的西南風水氣，也可能為中南部地區帶來大雨。
目前雙北、基隆已經宣布明天(8/3)停止上班上課，提醒大家，既然放颱風假了，沒有必要的事情就不要到處亂跑。其他仍要上班上課的民眾，通勤時也要注意安全！","2023/09/26 12:01"
"2023/08/02（三）","下午08:36","	⚠️卡努颱風來襲，氣象局發布陸上颱風警報！⚠️","2023/09/26 12:01"
"2023/08/07（一）","下午06:05","	前陣子幕僚發現新北中和一戶民宅外，掛著我的巨型布幔，和一般看板不太一樣。
懸掛布幔的主人，原來是一位謝小姐，她的父親曾罹患多項慢性病，長年臥病在床，每次到醫院看病，幾乎是全家總動員，老人家一經移動，回家後還會連續氣喘好幾天，讓她非常心疼。
她很感謝我擔任台北市長時推動「重度居家醫療」，解決家中難題，父親也在醫療團隊的協助下，完成了最後心願。
我會一直將人民給我的期許與付託牢記心中，規劃更完善的長照系統。
邀請你一起來看謝小姐與家人的故事，也希望大家多多分享，讓真善美流傳。","2023/09/26 12:01"
"2023/08/07（一）","下午06:05","	這是一封你看完一定會落淚的信......","2023/09/26 12:01"
"2023/08/08（二）","下午05:06","	今天是父親節 ，我想趁這個機會，和我一向沉默的父親說說話。
父親與母親經常會出現在鄰近新竹的公開場合，演唱會時也出席力挺，儘管爸爸聽不清楚，他仍坐完全程，給我最大的力量。
天下父母心，不管子女幾歲都掛記於心。而在這個高通膨、高齡、少子化的世代，我也看到台灣許多三明治世代的爸爸，肩負養育小孩與年邁雙親的重擔，身心壓力沉重。
感謝我的父親容忍我在許多家庭聚會裡缺席、無法日日承歡膝下，我期勉自己不辜負父親的期望、要求自己為社會發揮更大的力量。願我的父親、願天下所有的父親天天快樂！","2023/09/26 12:01"
"2023/08/08（二）","下午05:06","	願我的父親、願天下所有的父親天天快樂！","2023/09/26 12:01"
"2023/08/12（六）","上午11:55","	⏰還剩5分鐘！《KP沉浸式上班》第二波募款兌換小物 12:00開搶🛒
這兩天我公布了我樸實無華、認真踏實的上班日常中，是如何透過儀式感小物來溫暖治癒每一個工作天。
☕️KP莊園咖啡
🎶音樂膠囊
📱手機架
🌳大理石擴香禮盒
🖊️懸浮自立筆
📋KP穿搭文具組
6款實用又療癒的募款小物，8/12 中午12:00就在我的競選網站募款專區開放大家兌換，數量有限，每個帳號每種只能換一組，趕快換起來！","2023/09/26 12:01"
"2023/08/12（六）","上午11:55","	KP沉浸式上班 療癒系募款小物12:00準時上線","2023/09/26 12:01"
"2023/08/13（日）","下午03:17","	🤔 你知道特別預算和一般預算的差別嗎？
🫢 你知道何為真正的財政紀律嗎？
七年來，蔡政府將「特別預算常態化」，如今十多項特別預算總金額已經超過兩兆四千億，大部分都是舉債，但這筆鉅額債務與中央政府總預算分開作帳，勉強達成收支平衡的假象。財政部估計，到今年年底，中央債務未償餘額就會達到新台幣六兆六千多億。
馬上點擊看影片，讓我用簡單的圖表，告訴你政府和媒體沒有說的事！
分享給你正直誠信的朋友們，一起加入國家打詐隊！👊","2023/09/26 12:01"
"2023/08/13（日）","下午03:17","	你知道特別預算和一般預算的差別嗎？🤔 讓我用簡單的圖表，告訴你政府和媒體沒有說的事！","2023/09/26 12:01"
"2023/08/15（二）","下午06:56","	你好，我是柯文哲！ 很開心你是我的 LINE 好友
為了讓我更了解你、傳送與你有關的訊息，想問問你來自哪裡？","2023/09/26 12:01"
"2023/08/15（二）","下午06:56","	嗨！讓我更認識你一點！","2023/09/26 12:01"
"2023/08/19（六）","下午06:05","	快閃投票開始了！
生活在台灣的你，出門上班逛街、走在大街小巷中，是否覺得安全？","2023/09/26 12:01"
"2023/08/19（六）","下午06:05","	快閃投票！生活在台灣的你，行走在路上時感覺安全嗎？","2023/09/26 12:01"
"2023/08/21（一）","下午06:55","	💵 你知道前瞻預算中的軌道建設，除了中央補助款，絕大多數是靠地方自籌費用嗎？
💰你知道各縣市自籌款龐大，幾乎全要舉債。沉重的財政壓力，必然排擠其他公共建設嗎？
前瞻預算執行率不佳，例如「長照2.0」，許多長照據點完工後，卻因為人力不足等因素遲遲無法開辦，被國發會評鑑為高風險預警計畫，監察院也要求檢討。
馬上點擊看影片，讓我用簡單的圖表，告訴你政府和媒體沒有說的事！
分享給你正直誠信的朋友們，一起加入國家打詐隊！👊","2023/09/26 12:01"
"2023/08/21（一）","下午06:55","	💵 你知道前瞻預算中的軌道建設，除了中央補助款，絕大多數是靠地方自籌費用嗎？","2023/09/26 12:01"
"2023/08/22（二）","下午12:14","	相傳牛郎和織女被銀河隔開，只允許每年的農曆七月七日相見。🎋
為了讓兩人相會，各地的喜鵲就會飛過來用身體緊貼着搭成一座橋。
今天是七夕，幫助小喜鵲達成這項任務！🙌","2023/09/26 12:01"
"2023/08/22（二）","下午12:14","	七夕","2023/09/26 12:01"
"2023/08/23（三）","下午08:52","	今天適逢八二三戰役勝利 65 周年紀念日，當年守護中華民國的戰爭英雄，有些已身殉、有些早已年邁。但戰爭的反思，不該隨著時間而淡忘甚至遺忘。
過去，金馬在前線守護台灣，未來，國家為金馬拚經濟，人民團結、台灣自主、經濟發展、邁向兩岸和平！🕊️
點擊影片一起看看老兵們的故事，也可以分享給你的親朋好友，讓大家更了解這段歷史。","2023/09/26 12:01"
"2023/08/23（三）","下午08:52","	今天適逢八二三戰役勝利 65 周年紀念日，一起看看老兵們的故事","2023/09/26 12:01"
"2023/08/23（三）","下午09:08","	今天適逢八二三戰役勝利 65 周年紀念日，當年守護中華民國的戰爭英雄，有些已身殉、有些早已年邁。但戰爭的反思，不該隨著時間而淡忘甚至遺忘。
過去，金馬在前線守護台灣，未來，國家為金馬拚經濟，人民團結、台灣自主、經濟發展、邁向兩岸和平！🕊️
點擊影片一起看看老兵們的故事，也可以分享給你的親朋好友，讓大家更了解這段歷史。","2023/09/26 12:01"
"2023/08/23（三）","下午09:08","	今天適逢八二三戰役勝利 65 周年紀念日，一起看看老兵們的故事","2023/09/26 12:01"
"2023/08/25（五）","下午07:05","	Keep Promise 手刀換小物 倒數計時⏰
柯P競選總部為感謝支持者熱情響應抖內，共推出兩波優質小物回饋粉絲！✨✨
每捐款1元，可換P幣1點兌換小物。8/28起，將結算剩餘P幣，剩愈多可抽愈大獎，快點進來看看，人人有機會把柯P大秘寶帶回家！🕺","2023/09/26 12:01"
"2023/08/25（五）","下午07:05","	小物兌換即將截止！快來把握最後機會","2023/09/26 12:01"
"2023/08/25（五）","下午07:05","	小物兌換即將截止！快來把握最後機會","2023/09/26 12:01"
"2023/08/27（日）","下午12:30","	今天是祖父母節，你有一則未讀的語音訊息","2023/09/26 12:01"
"2023/08/27（日）","下午12:30","	[語音訊息]","2023/09/26 12:01"
"2023/08/27（日）","下午12:30","	今天是祖父母節，你有一則未讀的語音訊息","2023/09/26 12:01"
"2023/08/29（二）","下午12:05","	明天就是農曆七月十五日中元節，也是佛教的盂蘭節，是祭祀孤魂野鬼的節日。👻
在民俗說法中，每年鬼月陰曹地府會放出全部鬼魂，讓好兄弟們能到陽間探望親人，通常在農曆七月的初一、十五及三十，閩南人會以豐盛菜肴祭無主孤魂。🙏
你知道中元普渡怎麼拜嗎？民俗信仰有很多版本，提供懶人包給你參考，雖然我覺得只要有虔誠的心，怎麼拜都很好～
也歡迎分享這則有趣的小知識給你的親朋好友，或是邀請大家一起加入我的 LINE！🙌","2023/09/26 12:01"
"2023/08/29（二）","下午12:05","	領取中元普渡懶人包！","2023/09/26 12:01"
"2023/08/31（四）","下午06:05","	你的夢想是甚麼呢？我希望，重新建立公義的美好台灣。
我希望飽受低薪、高房價所苦的台灣人，不再成為被金權政治壓迫的對象。我要提升人民整體生活水準、不再讓各職業別充滿相對剝奪感、讓世代間嚴重對立，我要讓政府與司法能真正公平被人民所信賴，再創一次台灣奇蹟 。
Never say never!! 咬緊牙關，賣力往前踩踏，失敗與成功的差距，往往只在「誰能堅持到底」！
分享同框照，我們一起朝著夢想，義無反顧拚一次！","2023/09/26 12:01"
"2023/08/31（四）","下午06:05","	[照片]","2023/09/26 12:01"
"2023/08/31（四）","下午06:05","	成功和失敗唯一的差別，就是意志力而已","2023/09/26 12:01"
"2023/09/01（五）","下午07:00","	下了車，你我都是行人，但為什麼台灣的行人在路上走路要提心吊膽、像在跑障礙賽？🚷
政府有義務、有責任改善道路與號誌設計、提升駕訓訓練與相關立法，從教育與考照制度著手，逐步改善駕駛人用路習慣，杜絕「馬路殺手」。
馬上點擊看影片，讓我們一起邁向「以人為本」的美好交通！🚗","2023/09/26 12:01"
"2023/09/01（五）","下午07:00","	🚥 🏃‍♀️ 🚗 🚙 🏍️","2023/09/26 12:01"
"2023/09/02（六）","下午08:21","	你明天有放颱風假嗎？🌀
不管有沒有颱風假，都要做好防颱準備！中央氣象局已經發佈陸上颱風警報，東半部首當其衝，宜蘭、花蓮山區、綠島會有強風或強降雨發生，中北部山區也會有局部大雨或豪雨。尤其是明天(9/3)到周一，將是颱風最接近，影響最劇烈的時候。我要提醒大家，趁現在趕快做好防颱準備。🌧️
有放颱風假的，就乖乖待在家；沒放假的出門仍要留意風雨，注意安全，小心為上，祝大家平平安安！","2023/09/26 12:01"
"2023/09/02（六）","下午08:21","	你明天有放颱風假嗎？🌀","2023/09/26 12:01"
"2023/09/06（三）","上午09:05","	台灣民眾對健保滿意度雖然高達九成，但滿意度跟就醫品質、國民健康卻沒有劃上等號。
我認為，好的健康政策除了讓民眾健康，也要讓我們的制度健康，該是為我們的醫療制度好好健檢的時候了。
歡迎你一起收看我的直播，讓台灣邁向 #醫療健康、 #制度健康、 #人人健康！","2023/09/26 12:01"
"2023/09/06（三）","上午09:05","	歡迎你一起收看我的醫療政策記者會","2023/09/26 12:01"
"2023/09/06（三）","下午08:13","	很多人都認為台灣最讓外國羨慕的就是健保，但你知道便宜的健保是靠血汗醫護的苦撐，才換來的嗎？
我今天召開醫療政策記者會，提出三大解方：
🩺投資健康
💉有效醫療
🥼永續健保
帶來醫療政策改革方向，除了讓「民眾健康」，也要讓「醫療制度健康」，不再有「血汗醫護」。
從下方點擊一個你感興趣的處方箋，柯Ｐ告訴你應該怎麼解！","2023/09/26 12:01"
"2023/09/06（三）","下午08:13","	柯Ｐ醫療政策門診，現正看診中！","2023/09/26 12:01"
"2023/09/09（六）","下午06:41","	為什麼台灣長年的問題一直無法解決？
為什麼國家在意識形態裡空轉？
為什麼台灣缺蛋長達兩年？
為什麼除了疫苗採購，連雞蛋進口都要遮遮掩掩？
民進黨政府執政下，究竟還有多少「不能說的秘密」？
人民要公開透明、政府要可受監督，今晚七點，和我一起到台中廟口開講，一起讓政府聽見人民的聲音！📢","2023/09/26 12:01"
"2023/09/09（六）","下午06:41","	今晚七點，和我一起到台中廟口開講","2023/09/26 12:01"
"2023/09/16（六）","下午08:30","	未來，將有大量工作可能被人工智慧取代，台灣應該因應世界脈動，推動數位改革，而不是無為而治，放任傳統產業遭到淘汰。
我的數位政見，第一項就是儘速建立eID電子身分證，我會運用大數據，提升政府效能、資訊共享、公開透明，我會從教育源頭，強化本土數位人才培育，用e化、創新、AI驅動台灣新經濟。
🛜讓我們一起迎向數位轉型新浪潮！","2023/09/26 12:01"
"2023/09/16（六）","下午08:30","	來看柯Ｐ的數位治理政策！","2023/09/26 12:01"
"2023/09/16（六）","下午09:38","	看詳細數位治理政策","2023/09/26 12:01"
"2023/09/16（六）","下午09:38","	來看柯Ｐ的數位治理政策！","2023/09/26 12:01"
"2023/09/16（六）","下午09:38","	來看柯Ｐ的數位治理政策！","2023/09/26 12:01"
"2023/09/17（日）","下午07:44","	柯文哲健康快報
🚨 【預防勝過治療！4招遠離登革熱！】
🦟 台南登革熱疫情延燒 本土病例突破7千例
「埃及斑蚊」和「白線斑蚊」很毒，被咬後可能引起
❎ 發燒
❎ 出疹
❎ 頭痛
嚴重則會有
❎ 出血
❎ 器官衰竭
如果沒有及時治療，死亡率可達20%以上！
中秋馬上就要到了，很多人會在戶外活動
💡 請大家一起動動手
✅ 清理室外積水：減少孳生源
✅ 垃圾不要堆積：室內外容器清空倒置
✅ 修補破洞紗窗、紗門：避免蚊子趁虛而入
✅ 刷洗戶外容器：斑紋的卵可耐旱3個月，要把容器刷洗乾淨
防治病媒蚊，不分你我一起來！🫸 🦟","2023/09/26 12:01"
"2023/09/17（日）","下午07:44","	柯Ｐ教你4招遠離登革熱🫸 🦟","2023/09/26 12:01"
"2023/09/21（四）","上午09:48","	長照不苦，我們一起顧。🤝
2025年，也就是2年後，台灣就要邁入超高齡社會，每5個人就有1位是超過65歲的長者。
但是現在的長照2.0，卻陷入預算不夠、照顧不足、制度無著的困境，長照悲歌頻傳。我們真的應該面對問題，解決長照涵蓋率、滲透率不足的問題。
10:00 歡迎線上加入我的長照政策記者會，讓我把國家還給你，把未來還給我們！","2023/09/26 12:01"
"2023/09/21（四）","上午09:48","	我的長照政策記者會，現正直播中！","2023/09/26 12:01"
"2023/09/21（四）","下午06:30","	長照不苦、我們一起顧，「我宣布全面推動長照保險」，長照不能做半套、不能像在走高空鋼索。
需要長照的人口愈來愈高，但我們的長照基金財源卻非常不穩定，我主張開辦長照保險，由政府、雇主、人民共同負擔，每個人每個月只要繳健保費1/4 -1/5的錢，就能享受國家提供的所有長照保障。
有了這筆基金，需要住到住宿型長照機構的長者，補助額將從每人每月最多一萬調到三萬，確實減低家庭負擔，也會提供一定金額給家庭照顧者，全方面的照顧長照家庭。讓長照更好，讓一切更好。","2023/09/26 12:01"
"2023/09/21（四）","下午06:30","	長照不苦、我們一起顧，「我宣布全面推動長照保險」！","2023/09/26 12:01"
"2023/09/21（四）","下午06:30","	全面推動長照保險！柯Ｐ的長照處方箋","2023/09/26 12:01"
"2023/09/21（四）","下午06:30","	長照不苦、我們一起顧，「我宣布全面推動長照保險」！","2023/09/26 12:01"
"2023/09/23（六）","下午08:01","	有沒有想過，從甚麼時候開始，我們的民主開始扭曲了，我們的言論與自由，也被剝奪了？
政府不能批評，在網路上發表言論前，要先做好被網軍攻擊、肉搜、威脅的心理準備。要心裡有個小警總，時時對自己進行思想審查、否則可能一不小心就變「中共同路人」。
不認同民進黨貪污、無能、違法亂紀的人民，竟然只能被迫向政府道歉。
請換上濾鏡，讓我們一起終結扭曲的政治文化，2024，把國家還給你，把美好未來還給我們！","2023/09/26 12:01"
"2023/09/23（六）","下午08:01","	來製作 『把國家還給你』 新頭像！","2023/09/26 12:01"
"2023/09/23（六）","下午08:01","	來製作 『把國家還給你』 新頭像！","2023/09/26 12:01"
